108	13	47	58	1	0	0	1.1e-9         	0.0      0.0	2
109	13	50	51	3	0	0	5.06e-10       	0.0      0.0	2
110	13	50	63	1	0	0	1.75e-9        	0.0      0.0	2
111	13	50	58	5	0	0	7.0e-11        	0.0      0.0	2
112	13	45	64	1	0	0	3.1e-9         	0.0      0.0	2
113	13	46	64	1	0	0	3.1e-9         	0.0      0.0	2
114	13	52	53	3	0	0	5.2e-10        	0.0      0.0	2
115	13	68	8	22	0	0	4.8e-10        	0.0      0.0	2
116	13	68	18	3	0	0	4.8e-10        	0.0      0.0	2
117	14	1	4	11	0	0	5.66e-10	0.36     -8.6	2
118	14	5	15	1	0	0	1.70e-9		0.0      0.0	2
119	15	5	17	1	0	0	1.01e-9		0.0      0.0	2
120	16	1	8	11	0	0	7.5e-10		0.0      0.0	2
121	16	5	18	1	0	0	1.8e-9		0.0      0.0	2
122	17	5	19	1	0	0	6.4e-10		0.0	 0.0	2
123	18	3	22	8	0	0	1.1e-9		0.0	 0.0	2
124	18	25	23	8	0	0	6.3e-10		0.0	 0.0	2
125	18	7	17	8	0	0	6.2e-10		0.0	 0.0	2
126	18	26	24	8	0	0	8.6e-10		0.0	 0.0	2
127	18	9	19	8	0	0	2.5e-9		0.0	 0.0	2
128	18	48	49	8	0	0	6.4e-10        	0.0      0.0	2	
129	18	47	51	8	0	0	8.9e-10        	0.0	 0.0	2
130	18	50	56	8	0	0	2.2e-9         	0.0      0.0	2
131	18	45	59	8	0	0	3.1e-9         	0.0      0.0	2
132	18	46	59	8	0	0	3.1e-9         	0.0	 0.0	2
133	18	54	61	8	0	0	8.8e-10        	0.0      1.1e4	2
134	18	34	68	35	0	0	1.9e-9         	0.0      0.0	2
135	18	27	68	28	0	0	2.9e-9         	0.0	 0.0	2
136	19	3	18	5	0	0	1.0e-11		0.0	 0.0	2
137	19	25	23	9	0	0	6.8e-10		0.0	 0.0	2
138	19	26	24	9	0	0	9.4e-10		0.0	 0.0	2
139	19	50	56	9	0	0	2.2e-9         	0.0	 0.0	2
140	19	47	51	9	0	0	9.7e-10        	0.0	 0.0	2
141	19	45	59	9	0	0	4.0e-9         	0.0	 0.0	2
142	19	46	59	9	0	0	4.0e-9		0.0	 0.0	2
143	19	33	39	9	0	0	2.0e-8         	0.0	 0.0	2
144	20	1	11	5	0	0	6.4e-10		0.0	 0.0	2
145	20	5	21	1	0	0	2.08e-9		0.0	 0.0	2
146	21	3	22	5	0	0	2.0e-9		0.0	 0.0	2
147	21	4	15	5	0	0	8.0e-10		0.0	 0.0	2
148	21	25	23	5	0	0	1.2e-9		0.0	 0.0	2
149	21	7	17	5	0	0	1.3e-9		0.0	 0.0	2
150	21	8	18	5	0	0	1.7e-9		0.0	 0.0	2
151	21	9	19	5	0	0	5.9e-9		0.0	 0.0	2
152	21	26	24	5	0	0	1.7e-9		0.0	 0.0	2
153	21	42	49	1	0	0	1.0e-9        	0.0      1.2e5	2
154	21	48	49	5	0	0	1.3e-9		0.0      0.0	2
155	21	47	51	5	0	0	1.8e-9         	0.0	 0.0	2
156	21	50	56	5	0	0	2.7e-9         	0.0	 0.0	2
157	21	44	58	5	0	0	2.0e-9         	0.0	 0.0	2
158	21	45	59	5	0	0	8.1e-9		0.0	 0.0	2
159	21	46	59	5	0	0	8.1e-9         	0.0	 0.0	2
160	21	54	61	5	0	0	1.8e-9         	0.0	 0.0	2
161	21	52	62	5	0	0	1.1e-9		0.0	 0.0	2
162	21	69	71	5	0	0	2.1e-9		0.0	 0.0	2
163	21	70	72	5	0	0	2.4e-9         	0.0	 0.0	2
164	22	1	13	5	0	0	7.5e-10		0.0	 0.0	2
165	22	5	23	1	0	0	1.2e-9		0.0	 0.0	2
166	22	4	16	1	0	0	3.5e-10		0.0	 0.0	2
167	23	1	22	5	0	0	1.0e-9         	0.0	 7.08e3	2
168	23	4	18	1	0	0	7.5e-10		0.0	 0.0	2
169	23	5	24	1	0	0	1.6e-9		0.0	 0.0	2
170	23	42	58	1	0	0	2.2e-10		0.0	 0.0	2
171	24	42	63	1	0	0	6.7e-11		0.0	 0.0	2
172	24	48	59	5	0	0	7.4e-10		0.0	 0.0	2
173	24	1	23	5	0	0	7.0e-10		0.0	 1.06e4	2
174	24	4	18	5	0	0	4.0e-10		0.0	 0.0	2
175	24	34	35	69	0	0	2.4e-9		0.0	 0.0	2
176	24	27	28	69	0	0	3.5e-9		0.0	 0.0	2
177	24	5	72	0	0	0	1.3e-14		-1.0	 0.0	2
178	71	8	18	69	0	0	1.4e-9		0.0	 0.0	2
179	71	9	19	69	0	0	2.6e-9		0.0	 0.0	2
180	71	4	24	7	0	0	1.0e-9		0.0	 0.0	2
181	71	1	24	5	0	0	1.0e-11		0.0	 0.0	2
182	71	5	72	1	0	0	3.3e-11		0.0	 0.0	2
183	72	8	70	18	0	0	1.0e-9		0.0	 0.0	2
184	72	45	59	70	0	0	1.2e-9		0.0	 0.0	2
185	72	46	59	70	0	0	1.2e-9		0.0	 0.0	2
186	72	9	19	70	0	0	3.7e-9		0.0	 0.0	2
187	72	7	17	70	0	0	7.0e-10		0.0	 0.0	2
188	72	27	28	70	1	0	1.4e-9		0.0	 0.0	2
189	72	3	22	25	0	0	1.2e-9		0.0	 0.0	2
190	72	1	71	5	0	0	2.0e-11		0.0	 0.0	2
191	72	5	19	26	0	0	2.2e-10		0.0	 0.0	2
192	38	5	39	1	0	0	3.2e-10		0.0 	 0.0	2
193	38	68	18	33	0	0	6.6e-10		0.0	 0.0	2
194	31	4	39	1	0	0	6.3e-10		0.0	 0.0	2
195	37	68	18	36	0	0	3.6e-10		0.0	 0.0	2
196	57	5	58	1	0	0	1.00e-9		0.0	 0.0	2
197	64	50	59	45	0	0	1.8e-9		0.0	 0.0	2
198	43	5	55	1	0	0	1.0e-9		0.0	 8.5e1	2
199	43	6	53	4	0	0	2.63e-10	0.0	 0.0	2
200	43	6	14	52	0	0	3.66e-11	0.0	 0.0	2
201	43	8	16	42	0	0	8.25e-10	0.0	 0.0	2
202	43	8	53	3	0	0	1.45e-10	0.0	 0.0	2
203	43	52	53	42	0	0	4.51e-10	0.0	 0.0	2
204	43	52	60	4	0	0	7.9e-11		0.0	 0.0	2
205	60	5	61	1	0	0	2.0e-9		0.0	 0.0	2
206	61	1	60	5	0	0	2.1e-9		0.0	 3.0e4	2
207	61	5	21	54	0	0	1.8e-9		0.0	 8.3e3	2
208	61	4	15	54	0	0	1.4e-10		0.0	 0.0	2
209	61	9	19	54	0	0	2.6e-9		0.0	 0.0	2
210	61	8	18	54	0	0	8.80e-10	0.0	 0.0	2
211	61	50	56	54	0	0	2.30e-9		0.0	 0.0	2
212	61	52	62	54	0	0	3.4e-10		0.0	 0.0	2
213	55	5	49	1	0	0	1.28e-9		0.0	 0.0	2
214	55	5	21	42	0	0	2.25e-10	0.0	 0.0	2
215	49	5	51	1	0	0	2.7e-10		0.0	 0.0	2
216	49	8	18	48	0	0	6.4e-10		0.0	 6.1	2
217	51	5	56	1	0	0	3.36e-14	0.0	-3.57e1	2
218	51	9	56	7	0	0	1.1e-10		0.0	 0.0	2
219	56	7	51	9	0	0	2.5e-10		0.0	 3.4e3	2
220	56	54	61	50	0	0	2.3e-9		0.0	 1.0e4	2
221	58	5	59	1	0	0	9.00e-10	0.0	 0.0	2
222	58	1	11	45	0	0	3.7e-11		0.0	 0.0	2
223	59	9	19	45	0	0	4.0e-9		0.0	 2.5e3	2
224	59	9	19	46	0	0	4.0e-9		0.0	 1.0e5	2
225	62	3	22	52	0	0	1.0e-9		0.0	 0.0	2
226	62	8	18	52	0	0	1.0e-10		0.0	 0.0	2
227	62	7	17	52	0	0	6.2e-10		0.0	 0.0	2
228	62	9	19	52	0	0	2.3e-9		0.0	 0.0	2
229	53	34	35	52	0	0	9.2e-10		0.0	 0.0	2
230	11	10	1	0	0	0	3.5e-12		-0.75    0.0	2
231	12	10	2	0	0	0	2.36e-12	-0.64    0.0	2
232	13	10	3	0	0	0	4.67e-12	-0.60	 0.0	2
233	37	10	36	0	0	0	3.9e-12		-0.63	 0.0	2
234	30	10	29	0	0	0	4.9e-12		-0.60	 0.0	2
235	28	10	27	0	0	0	2.8e-12		-0.86	 0.0	2
236	35	10	34	0	0	0	3.7e-12		-0.65	 0.0	2
237	15	10	4	1	0	0	3.75e-8		-0.50	 0.0	2
238	16	10	3	4	0	0	2.00e-7		-0.48	 0.0	2
239	17	10	7	1	0	0	6.3e-8		-0.50	 0.0	2
240	17	10	4	5	0	0	3.3e-8		-0.50	 0.0	2
241	17	10	4	1	1	0	2.04e-7		-0.50	 0.0	2
242	18	10	8	1	0	0	1.10e-7		-1.00	 0.0	2
243	19	10	4	5	1	0	1.00e-8		-0.30	 0.0	2
244	19	10	7	1	1	0	4.80e-7		-0.30	 0.0	2
245	19	10	7	5	0	0	1.80e-7		-0.30	 0.0	2
246	19	10	9	1	0	0	3.3e-7		-0.30	 0.0	2
247	20	10	1	1	0	0	1.6e-8		-0.43    0.0	2
248	21	10	5	1	0	0	1.7e-8		-0.52	 0.0	2
249	21	10	1	1	1	0	5.1e-8		-0.52	 0.0	2
250	22	10	3	1	0	0	1.5e-7		-0.42	 0.0	2
251	23	10	25	1	0	0	1.35e-7		-0.55	 0.0	2
252	23	10	3	1	1	0	4.03e-7		-0.60	 0.0	2
253	23	10	3 	5	0	0	1.00e-7		-0.55	 0.0	2
254	24	10	26  	1	0	0	7.75e-8		-0.50	 0.0	2
255	24	10	25	5	0	0	1.95e-7		-0.50	 0.0	2
256	24	10	25	1	1	0	2.0e-7		-0.40	 0.0	2
257	24	10	69	0	0	0	1.1e-10		-0.5	 0.0	2
258	71	10	26	1	1	0	1.75e-7		-0.5	 0.0	2
259	71	10	69	1	0	0	1.75e-7		-0.5	 0.0	2
260	72	10	69	5	0	0	5.5e-7		-0.3	 0.0	2
261	72	10	70	1	0	0     	5.5e-7		-0.3	 0.0	2
262	31	10	29	1	1	0	2.0e-7		-0.50	 0.0	2
263	31	10	29	5	0	0	1.5e-7		-0.50	 0.0	2
264	31	10	32	1	0	0	1.5e-7		-0.50	 0.0	2
265	39	10	33	1	0	0	1.5e-7		-0.50	 0.0	2
266	39	10	29	7	0	0	1.5e-7		-0.50	 0.0	2
267	43	10	42	0	0	0	4.0e-12		-0.58    0.0	2
268	57	10	3	42	0	0	1.8e-7		-0.5	 0.0	2
269	64	10	44	3	0	0	1.5e-7		-0.5	 0.0	2
270	58	10	44	1	0	0	2.0e-7		-0.5	 0.0	2
271	61	10	54	1	0	0	1.7e-7		-0.9	 0.0	2
272	55	10	42	1	0	0	4.3e-8		-0.5	 0.0	2
273	49	10	48	1	0	0	1.02e-7		-0.4	 0.0	2
274	49	10	42	1	1	0	1.98e-7		-0.4	 0.0	2
275	51	10	48	1	1	0	1.55e-7		-0.5	 0.0	2
276	51	10	47	1	0	0	1.55e-7		-0.5	 0.0	2
277	56	10	47	1	1	0	3.19e-7		-0.47	 0.0	2
278	56	10	47	5	0	0	1.57e-7		-0.47	 0.0	2
279	56	10	50	1	0	0	1.05e-6		-0.47	 0.0	2
280	59	10	44	1	1	0	1.80e-7		-0.50	 0.0	2
281	59	10	46	1	0	0	9.00e-8		-0.50	 0.0	2
282	59	10	45	1	0	0	9.00e-8		-0.50	 0.0	2
283	63	10	44	5	0	0	1.8e-8		-0.50    0.0	2
284	63	10	46	1	0	0 	1.8e-7		-0.50	 0.0	2
285	53	10	42	4	0	0	4.3e-7		-0.37    0.0	2
286	62	10	52	1	0	0	3.0e-7		-0.5	 0.0	2
287	1	4	7	0	0	0	9.9e-18		-0.38    0.0	2
288	1	48	42	5	0	0	1.73e-11	0.5	 2.4e3	2
289	1	47	48	5	0	0	5.25e-12	0.79     2.2e3	2
290	1	50	47	5	0	0	7.8e-13		2.4	 5.0e3	2
291	1	68	8	5	0	0	2.0e-10		0.0	 0.0	2
292	1	68	4	26	0	0	6.61e-11	0.0	 5.16e4	2
293	1	46	45	1	0	0	1.00e-15	0.0	 0.0	2
294	5	44	45	1	0	0	4.04e-13	2.87	 8.20e2	2
295	5	69	70	1	0	0	6.86e-14	2.74	 4.70e3 2
296	5	42	48	1	0	0	1.69e-9		0.0	 1.81e4	2
297	5	48	47	1	0	0	5.96e-11	0.0	 7.78e3	2
298	5	47	50	1	0	0	2.05e-15	0.0	 1.4e2	2
299	3	7	8	1	0	0	1.10e-10	0.50     0.0	2
300	3	7	25	4	0	0	2.25e-11	0.50     1.48e4	2
301	3	6	8	4	0	0	2.48e-12	1.54	-6.13e2	2
302	3	68	8	25	0	0	1.0e-11		0.0	 0.0	2
303	3	52	44	4	0	0	4.8e-11		0.0	 0.0	2
304	3	52	8	42	0	0	4.65e-11	0.0	 0.0	2
305	3	48	44	1	0	0	1.73e-11	0.0	 0.0	2
306	3	48	42	25	0	0	1.10e-10	0.50	 0.0	2
307	3	47	45	1	0	0	3.26e-11	-0.10   -9.0	2
308	3	47	46	1	0	0	3.26e-11	-0.10	-9.0	2
309	4	7	6	1	0	0	1.77e-11	0.0	-1.78e2	2
310	4	25	8	1	0	0	6.6e-11		0.0	 0.0	2
311	4	25	18	10	0	0	2.0e-11		0.44	 0.0	2
312	4	25	7	3	0	0	2.5e-11		0.0	 2.38e3	2
313	4	26	8	1	1	0	1.33e-10	0.0	 0.0	2
314	4	26	7	25	0	0	4.98e-10	0.0	 6.0e3	2
315	4	26	8	5	0	0	8.00e-11	0.0	 0.0	2
316	4	26	68	1	0	0	5.01e-11	0.0	 0.0	2
317	4	52	6	42	0	0	1.18e-11	0.0	 2.04e4	2
318	4	32	33	1	0	0	4.0e-11		0.50	 0.0	2
319	4	44	8	42	0	0	4.36e-11	0.46     3.64e2	2
320	4	44	52	3	0	0	3.81e-11	0.50	 1.45e3	2
321	4	48	7	42	0	0	1.16e-11	0.0	 0.0	2
322	4	48	52	1	0	0	1.6e-10		0.0	 0.0	2
323	4	47	48	7	0	0	1.39e-11	0.0	 0.0	2
324	4	47	52	5	0	0	8.30e-12	0.0	 0.0	2
325	4	50	47	7	0	0	1.89e-11	0.0      4.0e3	2
326	4	68	8	7	0	0	5.00e-11	0.0	 0.0	2
327	6	26	68	7	0	0	4.10e-11	0.0	 7.5e2	2
328	6	26	8	9	0	0	2.48e-10	-3.3	 1.4e3	2
329	6	42	52	4	0	0	2.26e-12	0.0      3.1e3	2
330	42	44	54	3	0	0	1.13e-14	3.19	-2.73e3	2
331	42	7	52	1	0	0	4.06e-11	0.05	-7.8e1	2
332	42	7	4	48	0	0	1.88e-11	0.10	 1.07e4	2
333	42	68	45	4	0	0	1.70e-10	0.0	 0.0	2
334	42	25	44	1	0	0	1.66e-10	-0.09    0.0	2
335	42	26	45	1	0	0	7.89e-11	0.17	 0.0	2
336	42	26	46	1	0	0	7.89e-11	0.17	 0.0	2
337	42	69	45	5	0	0	1.3e-11		0.50	 0.0	2
338	42	52	54	4	0	0	3.75e-11	0.0	 2.6e1	2
339	42	48	54	1	0	0	4.98e-11	0.0	 0.0	2
340	7	50	47	9	0	0	1.47e-13	2.05	 7.0	2
341	7	8	8	4	1	0	1.17e-13	0.95	 -7.4e1	2
342	1	7	5	4	0	0	6.99e-14	2.8	 1.95e3	2
343	1	7	9	0	0	0	5.26e-18	-5.22	 9.0e1	2
344	1	7	1	1	4	0	6.00e-9		0.0	 5.09e4	2
345	1	9	5	7	0	0	1.59e-11	1.2	 9.6e3	2
346	1	9	7	1	1	0	5.80e-9		0.0	 5.29e4	2
347	1	6	7	4	0	0	2.61e-10	0.0	 8.16e3	2
348	1	6	4	4	1	0	6.00e-9		0.0	 5.23e4	2
349	1	25	5	3	0	0	2.7e-11		0.38	 0.0	2
350	1	25	3	1	1	0	6.00e-9		0.0	 4.02e4	2
351	1	26	25	5	0	0	6.64e-11	0.0	 0.0	2
352	1	5	1	1	1	0	4.67e-7		-1.00	 5.5e4	2
353	5	5	5	1	1	0	1.00e-8		0.0	 8.41e4	2
354	5	4	7	1	0	0	3.14e-13	2.70	 3.15e3	2
355	5	13	22	1	0	0	1.00e-10	0.0	 4.64e3	2
356	5	3	25	1	0	0	6.64e-9		0.50	 1.17e4	2
357	5	7	9	1	0	0	2.05e-11	1.52	 1.74e3	2
358	5	7	4	5	1	0	6.00e-9		0.0	 5.09e4	2
359	5	25	26	1	0	0	5.46e-10	0.0	 1.94e3	2
360	5	25	3	5	1	0	6.00e-9		0.0	 4.02e4	2
361	5	6	7	7	0	0	3.16e-10	0.0	 2.19e4	2
362	5	6	4	4	5	0	6.00e-9		0.0	 2.85e4	2
363	4	9	7	7	0	0	1.85e-11	0.95	 8.57e3	2
364	4	7	1	6	0	0	1.77e-10	0.0	-1.78e2	2
365	7	7	9	4	0	0	3.87e-13	0.0	-4.69e2	2
366	1	0	11	10	0	0	5.98e-18	0.0	 0.0	3
367	2	0	12	10	0	0	6.50e-18	0.0	 0.0	3
368	5	0	11	1	10	0	2.20e-19	0.0	 0.0	3
369	5	0	1	1	0	0	1.30e-18	0.0	 0.0	3
370	5	0	20	10	0	0	1.20e-17	0.0	 0.0	3
371	42	0	43	10	0	0	2.7e-17		0.0	 0.0	3
372	44	0	3	42	0	0	1.3e-17         1.058e4	 0.0	4	
373	47	0	48	1	0	0	1.3e-17         8.0e1    0.0	4
374	47	0	49	10	0	0	1.3e-17         6.49e2   0.0 	4
375	50	0	51	10	0	0	1.3e-17		5.76e2	 0.0	4
